TEXTURE_ID,TEXTURERECT_TOP,TEXTURERECT_LEFT,TEXTURERECT_WIDTH,TEXTURERECT_HEIGHT,NAME,XPOSITION,YPOSITION,WIDTH,HEIGHT,LAYER,ORDER,ROTATION,,,,
graphics/obstacles/rocks/rocks_basement.png,1,66,27,31,rocks_basement,520,51.424255,27,31,1,-5,0,0,0,1,1
graphics/obstacles/rocks/rocks_basement.png,1,66,27,31,rocks_basement,624,51.424255,27,31,1,-5,0,0,0,1,1
graphics/obstacles/rocks/rocks_basement.png,68,99,26,27,rocks_basement,624,259.96283,26,27,1,-5,0,0,0,1,1
graphics/obstacles/rocks/rocks_basement.png,68,99,26,27,rocks_basement,572,259.96283,26,27,1,-5,0,0,0,1,1
graphics/obstacles/rocks/rocks_basement.png,68,99,26,27,rocks_basement,520,259.96283,26,27,1,-5,0,0,0,1,1
graphics/obstacles/rocks/rocks_basement.png,68,99,26,27,rocks_basement,468,259.96283,26,27,1,-5,0,0,0,1,1
graphics/obstacles/rocks/rocks_basement.png,68,99,26,27,rocks_basement,468,311.619141,26,27,1,-5,0,0,0,1,1
graphics/obstacles/rocks/rocks_basement.png,68,99,26,27,rocks_basement,520,311.619141,26,27,1,-5,0,0,0,1,1
graphics/obstacles/rocks/rocks_basement.png,68,99,26,27,rocks_basement,572,311.619141,26,27,1,-5,0,0,0,1,1
graphics/obstacles/rocks/rocks_basement.png,68,99,26,27,rocks_basement,624,311.619141,26,27,1,-5,0,0,0,1,1
graphics/background/basement.png,52,52,52,52,basement,0,259.96283,52,52,0,0,270,52,0,1,1
graphics/background/basement.png,104,52,52,52,basement,104,259.96283,52,52,0,0,270,52,0,1,1
graphics/obstacles/rocks/rocks_basement.png,35,3,26,27,rocks_basement,0,259.96283,26,27,1,-5,0,0,0,1,1
graphics/obstacles/rocks/rocks_basement.png,35,3,26,27,rocks_basement,0,311.619141,26,27,1,-5,0,0,0,1,1
graphics/obstacles/rocks/rocks_basement.png,35,3,26,27,rocks_basement,52,259.96283,26,27,1,-5,0,0,0,1,1
graphics/obstacles/rocks/rocks_basement.png,35,3,26,27,rocks_basement,52,311.619141,26,27,1,-5,0,0,0,1,1
graphics/obstacles/rocks/rocks_basement.png,35,3,26,27,rocks_basement,104,259.96283,26,27,1,-5,0,0,0,1,1
graphics/obstacles/rocks/rocks_basement.png,35,3,26,27,rocks_basement,104,311.619141,26,27,1,-5,0,0,0,1,1
graphics/obstacles/rocks/rocks_basement.png,35,3,26,27,rocks_basement,156,259.96283,26,27,1,-5,0,0,0,1,1
graphics/obstacles/rocks/rocks_basement.png,35,3,26,27,rocks_basement,156,311.619141,26,27,1,-5,0,0,0,1,1
