TEXTURE_ID,TEXTURERECT_TOP,TEXTURERECT_LEFT,TEXTURERECT_WIDTH,TEXTURERECT_HEIGHT,NAME,XPOSITION,YPOSITION,WIDTH,HEIGHT,LAYER,ORDER,ROTATION,,,,
graphics/obstacles/pit/grid_pit_basement.png,104,0,26,26,grid_pit_basement,260.000031,103.328064,26,26,1,-5,0,0,0,1,1
graphics/obstacles/pit/grid_pit_basement.png,104,0,26,26,grid_pit_basement,364,103.328064,26,26,1,-5,0,0,0,1,1
graphics/obstacles/pit/grid_pit_basement.png,104,0,26,26,grid_pit_basement,312,103.328064,26,26,1,-5,0,0,0,1,1
graphics/obstacles/pit/grid_pit_basement.png,52,52,26,26,grid_pit_basement,364,51.950439,26,26,1,-5,0,0,0,1,1
graphics/obstacles/pit/grid_pit_basement.png,52,52,26,26,grid_pit_basement,312,51.950439,26,26,1,-5,0,0,0,1,1
graphics/obstacles/pit/grid_pit_basement.png,52,52,26,26,grid_pit_basement,260.000031,51.950439,26,26,1,-5,0,0,0,1,1
graphics/background/basement.png,208,338,52,52,basement,364,-0.497528,52,52,0,0,0,0,0,1,1
graphics/background/basement.png,208,338,52,52,basement,207.999939,-0.497528,52,52,0,0,0,0,0,1,1
graphics/background/basement.png,208,442,26,52,basement,312,-0.497528,26,52,0,0,0,0,0,1,1
graphics/obstacles/pit/grid_pit_basement.png,0,26,26,26,grid_pit_basement,104,51.950439,26,26,1,-5,0,0,0,1,1
graphics/obstacles/pit/grid_pit_basement.png,0,78,26,26,grid_pit_basement,104,259.601624,26,26,1,-5,0,0,0,1,1
graphics/obstacles/pit/grid_pit_basement.png,26,26,26,26,grid_pit_basement,104,103.328064,26,26,1,-5,0,0,0,1,1
graphics/obstacles/pit/grid_pit_basement.png,26,26,26,26,grid_pit_basement,104,207.153625,26,26,1,-5,0,0,0,1,1
graphics/obstacles/pit/grid_pit_basement.png,26,26,26,26,grid_pit_basement,104,155.776001,26,26,1,-5,0,0,0,1,1
graphics/enemies/monster_214_level2spider_small.png,45,56,33,16,monster_214_level2spider_small,416,155.776001,33,16,1,-5,0,0,0,1,1
graphics/enemies/monster_214_level2spider_small.png,45,56,33,16,monster_214_level2spider_small,207.999939,155.776001,33,16,1,-5,0,0,0,1,1
graphics/obstacles/pit/grid_pit_basement.png,52,52,26,26,grid_pit_basement,312,207.349854,26,26,1,-5,0,0,0,1,1
graphics/background/basement.png,104,208,26,52,basement,312,103.080627,26,52,0,0,0,0,0,1,1
graphics/background/basement.png,104,208,26,52,basement,312,155.693542,26,52,0,0,0,0,0,1,1
