TEXTURE_ID,TEXTURERECT_TOP,TEXTURERECT_LEFT,TEXTURERECT_WIDTH,TEXTURERECT_HEIGHT,NAME,XPOSITION,YPOSITION,WIDTH,HEIGHT,LAYER,ORDER,ROTATION,ORIGINX,ORIGINY,XSCALE,YSCALE
graphics/background/basement.png,0,156,52,52,basement,468.000000,-104.323090,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,0,156,52,52,basement,364.000000,363.427185,52.000000,52.000000,0,0,180.000000,52.000000,52.000000,1.000000,1.000000
graphics/background/basement.png,104,0,52,52,basement,-104.000000,103.328064,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,260,390,52,52,basement,207.999939,155.776001,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,0,338,52,52,basement,207.999939,-104.323090,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/additionals/pickups/chests_gold.png,79,0,32,34,chests_gold,312.000000,51.000000,32.000000,34.000000,1,-5,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,52,104,52,52,basementfloor,104.000000,0.000000,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,52,104,52,52,basementfloor,468.000000,0.000000,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,104,104,52,52,basementfloor,104.000000,104.000000,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,104,104,52,52,basementfloor,104.000000,260.000000,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,104,104,52,52,basementfloor,468.000000,260.000000,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,104,104,52,52,basementfloor,104.000000,156.000000,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,52,104,52,52,basementfloor,572.000000,0.000000,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,104,52,52,52,basementfloor,0.000000,104.000000,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,104,52,52,52,basementfloor,0.000000,156.000000,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,104,52,52,52,basementfloor,0.000000,260.000000,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,52,52,52,52,basementfloor,0.000000,0.000000,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,104,104,52,52,basementfloor,364.000000,104.000000,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,104,156,52,52,basementfloor,364.000000,156.000000,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,104,104,52,52,basementfloor,572.000000,104.000000,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,104,104,52,52,basementfloor,572.000000,156.000000,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,104,104,52,52,basementfloor,468.000000,104.000000,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,104,104,52,52,basementfloor,468.000000,156.000000,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/enemies/monster_010_fly.png,10,7,19,10,monster_010_fly,104.000000,51.000000,19.000000,10.000000,1,-5,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/enemies/monster_010_attackfly.png,12,70,22,13,monster_010_attackfly,520.000000,51.000000,22.000000,13.000000,1,-5,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/enemies/monster_001_pooter.png,0,0,25,30,monster_001_pooter,104.000000,260.000000,25.000000,30.000000,1,-5,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/enemies/monster_000_bodies02.png,12,7,18,13,monster_000_bodies02,624.000000,104.000000,18.000000,13.000000,1,-5,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/enemies/monster_216_dip.png,0,0,35,31,monster_216_dip,468.000000,260.000000,35.000000,31.000000,1,-5,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/enemies/monster_054_mulligan.png,0,0,48,48,monster_054_mulligan,468.000000,104.000000,48.000000,48.000000,1,-5,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/enemies/monster_054_mulligan.png,0,0,48,48,monster_054_mulligan,156.000000,156.000000,48.000000,48.000000,1,-5,0.000000,0.000000,0.000000,1.000000,1.000000
